,word,meaning_jp,meaning_cn,example_jp,example_cn
695,象,3. 象徴、比喩的な表現,3.象征、比喻,A: この国の国花は桜でしょう？B: はい、それに加えて、鳥のウグイスも国の象徴の一つです。,A: 这个国家的国花是樱花吗？B: 是的，此外，鸟类莺也是国家的象征之一。
696,走る,1. ある場所から別の場所へ、足を使って移動すること,1. 步行移动到一个地方,A: 今日は学校まで走って行ったよ。B: えっ、それは大変だったんじゃない？,A: 今天我跑着去了学校。B: 嗯，那不累吗？
697,走る,1. ある場所から別の場所へ、足を使って移動すること,1. 步行移动到一个地方,A: 駅から家まで走って帰ったんだ。B: 何で走ったの？急いでたの？,A: 从车站跑回家了。B: 你为什么跑回去了？赶时间吗？
698,走る,2. ある目的のために努力すること,2.为了达到某个目的而努力,A: あの子、いつも勉強に走っているね。B: そうそう、彼女は本当に頑張っているよね。,A: 那个孩子总是努力学习。B: 对啊，她真的很努力。
699,走る,2. ある目的のために努力すること,2.为了达到某个目的而努力,A: ジムでのトレーニングが効果的だと聞いたから、最近走ってるんだ。B: それはいいね！私も行きたいと思ってたんだ。,A: 听说在健身房锻炼很有效果，所以我最近一直在努力。B: 那太好了！我也一直想去。
700,足,1. 人間や動物の体の部位で、歩行や走行、立ち上がるために必要なもの,1. 人和动物身体的一部分，是行走、奔跑和站立必须的东西,A: 私の足が痛いんだ。B: そうなの？どこが痛いの？,A: 我的脚很疼。B: 是吗？哪里疼？
701,足,2. 物事の長さを表す単位,2. 表示物体长度的单位,A: この机の長さは何センチ？B: 120センチだよ。足の部分は15センチだから、机板部分は105センチだね。,A: 这张桌子长度有多少厘米？B: 120厘米。脚部是15厘米，桌板部分是105厘米。
702,足,3. 数量を表す単位,3. 表示数量的单位,A: 買い物リストに卵を2個書いたよ。B: いいよ、足りるよ。,A: 购物清单上写了2个鸡蛋。B: 好的，够了。
703,近い,1. 距離が近い,1. 距离近,A: あの店はどこですか？B: そこ、すぐ近くにありますよ。,A: 那家店在哪里？B: 那家店就在附近。
704,近い,2. 時間的に近い,2. 时间上接近,A: 今日は何時に会議があるの？B: もうすぐですよ、もう少しで始まります。,A: 今天会议几点开始？B: 马上就开始了，再等一会儿。
705,近い,3. 似ている、類似している,3. 相似、类似,A: この写真、だれに似ていますか？B: あなたのおばあさんに近いかもしれません。,A: 这张照片像谁？B: 可能像你的奶奶。
706,近く,1. 距離が近い,1.距离近,A: あのレストランはどこにあるの？B: うーん、近くにあるはずだよ。,A: 那家餐厅在哪里？B: 嗯，应该在附近。
707,近く,2. 時間が近い,2.时间接近,A: 何時に家に帰るつもり？B: もう少ししたら、近くになると思うよ。,A: 你打算几点回家？B: 我觉得再过一会儿就快了。
708,近く,3. 付近、周辺,3.附近、周边,A: 明日、この近くで会議があるんだ。B: そうなんだ。何時から？,A: 明天在这附近有个会议。B: 是吗？几点开始？
709,速い,1. 速度が速い,1. 快速的,A: 今日は電車が速かったね。B: そうだね、何かあったのかも。,A: 今天火车开得真快啊。B: 是啊，可能有什么特殊情况吧。
710,速い,2. 処理が速い,2. 处理迅速的,A: 彼女は仕事が速いから、上司に評価されてるよ。B: そうなんだ、彼女ってすごいね。,A: 她处理工作速度很快，受到了上司的好评。B: 是吗？她好厉害啊。
711,速い,3. 時間が早い,3. 时间过得快,A: あっという間に夏が終わったね。B: そうだね、毎年夏は速く感じるよ。,A: 夏天一转眼就结束了。B: 是啊，每年夏天总感觉过得特别快。
712,進む,1. 前進する、進み続ける,1. 前进，继续前进,A: ここをまっすぐ進んで、右に曲がってください。B: 了解です！,A: 直走这里，然后向右拐。B: 我明白了！
713,進む,2. 進歩する、発展する,2. 进步，发展,A: 最近、あの企業が進んでいるって聞いた。B: そうだね、成功したビジネス戦略があるそうだよ。,A: 最近听说那个企业进步很快。B: 是啊，似乎有成功的商业策略。
714,進む,3. 前進して、勝ち進む、進出する,3. 前进并取得胜利，进军,A: 昨日の試合、どうだった？B: とても接戦だったけど、最後にうちのチームが進んだよ！,A: 昨天的比赛怎么样？B: 很激烈，但最后我们的队赢了！
715,違う,1. 違反する、正しくない,1. 违反、不正确,A: この書類にサインがないよ。B: あ、違った。もう一度見直してくれる？,A: 这份文件没有签名。B: 啊，不对。请再检查一下。
716,違う,2. 異なる、ちがう,2.不同、不一样,A: あの人の話と聞いた話が違うよ。B: どっちが本当なんだろうね。,A: 那个人说的话和我听到的话不同。B: 到底哪一个是真的呢？
717,遠い,1. 離れた距離にある、遠くにある,1. 远离的距离，远处的,A: あの山は遠いけど、登ってみたいな。B: いいね、私も登ってみたい。,A: 那座山很远，但我想试着爬一下。B: 好啊，我也想爬。
718,遠い,2. 時間がたって久しい,2.时间过去很久,A: 昔、ここに遊びに来たことがあるんだ。B: 本当？それは遠い昔の話だね。,A: 以前曾经来这里玩过。B: 真的吗？那是很久很久以前的事了。
719,遠く,1. 離れた場所、距離が遠いこと,1. 远离的地方、距离远,A: このお店は駅から遠いね。B: はい、でも食べ物は美味しいから行く価値はあるよ。,A: 这家店离车站远啊。B: 是啊，但是食物很好吃，所以去的价值很大。
720,遠く,2. 時間的に遠い、昔のこと,2. 时间上远，过去的事情,A: あの人とは遠く昔からの友達なんだ。B: そうなんだ、長い付き合いなんだね。,A: 那个人是很久以前的朋友。B: 是啊，交情很深。
721,長い,1. 長さがある、短い対義語,1. 长，与短相对,A: あの橋は長いから、歩くのが大変だよ。B: そうだね、でも景色がいいからがんばろう。,A: 那座桥很长，所以走路很累啊。B: 是啊，但是风景很好，我们加油吧。
722,長い,2. 時間がたくさんある、短い対義語,2. 长，与短相对,A: この映画、長いよね。B: そうだけど、面白いから見る価値はあるよ。,A: 这部电影好长啊。B: 是啊，但因为很有趣，所以还是值得看的。
723,隣,1. 隣接している、隣の,1. 相邻的、旁边的,A: うちの隣には、とてもいい人たちが住んでいるよ。B: 本当？いいご近所さんはいいね。,A: 我们隔壁住着非常好的人。B: 真的吗？有好邻居很棒呢。
724,隣,2. 隣人、近所の人,2. 邻居、附近的人,A: 隣の家のおばさん、調子はどうかな？B: 最近、体調がすぐれないみたいだよ。,A: 隔壁的阿姨身体怎么样？B: 最近身体状况不太好。
725,電気,1. 電気、電力,1. 电、电力,A: 電気代が高くなったから、節約しなきゃ。B: そうだね、電気を無駄遣いしないようにしよう。,A: 电费涨了，得省点儿。B: 是啊，我们要注意不浪费电。
726,電気,2. 電気、照明,2. 电、照明,A: 部屋が暗いね。B: そうだね、電気をつけよう。,A: 房间好暗啊。B: 对啊，我们开灯吧。
727,電話,1. 通話するための電気的な機器。,1. 通话用的电器。,A: あの人の電話番号を教えてくれない？B: ごめん、知らないんだ。,A: 告诉我那个人的电话号码好吗？B: 不好意思，我不知道。
728,電話,2. 電話による連絡。,2. 通过电话联系。,A: 昨日、電話をかけたけど、出なかったよ。B: そうだったの？もう一度かけてみたら？,A: 昨天打了电话，但没人接。B: 是吗？再打一次试试？
729,電話,2. 電話による連絡。,2. 通过电话联系。,A: 田中さんから電話がかかってきたよ。B: そうか、何か用事があるんだろうね。,A: 田中打电话来了。B: 是吗，可能有什么事情吧。
730,電話番号,1. 電話の番号,1. 电话号码,A: 彼の電話番号を知っていますか？B: すみません、知りません。,A: 你知道他的电话号码吗？B: 对不起，我不知道。
731,電車,1. 電気を動力源とする車両。,1. 以电力为动力源的车辆。,A: 電車に乗ると、どこに行くの？B: 今日は、駅前で友達と待ち合わせがあるんだ。,A: 乘电车去哪里？B: 今天要在车站前和朋友会合。
732,電車,2. 電車に乗ること。,2. 乘坐电车。,A: 今度、鎌倉に電車で行きたいな。B: いいね、海が見えるんだよ。,A: 下次我想坐电车去镰仓。B: 好啊，可以看到海。
733,飛ぶ,1. 空中を移動する,1.在空中移动,A: 鳥が飛んでいるね。B: そうだね、自由に飛び回っているようだ。,A: 鸟儿在飞呢。B: 是啊，看起来它们自由自在地飞翔着。
734,飛ぶ,2. 急速に移動する,2.迅速移动,A: 彼女は私のところに飛んできた。B: 本当に？どうして？,A: 她飞快地跑到我这儿来了。B: 真的吗？为什么啊？
735,飛ぶ,3. 値段や数値が急激に上昇する,3.价格或数字迅速上涨,A: 最近、不動産価格が飛んでいるそうだ。B: 本当に？でも、買いたい物件があるんだけど...,A: 最近房价猛涨啊。B: 真的吗？可是我想买的房子在那里啊...
736,食べる,1. 口に入れて飲み込むこと,1. 把食物放入口中吞咽,A: 何か食べたいものある？B: うーん、ピザが食べたいな。,A: 你想吃点什么吗？B: 嗯，想吃比萨。
737,食べる,2. 物を食べることによって栄養をとる,2. 通过食物获取营养,A: 今日の夕食は何を食べる？B: 鶏肉と野菜の炒め物を作るよ。,A: 今天晚餐吃什么？B: 我要做鸡肉炒菜。
738,食べ物,1. 食べることができる物。,1. 可以食用的物品。,A: 今日の晩ごはんは何がいい？B: 何か和食べ物がいいかな。,A: 今天晚上吃什么好？B: 可以考虑吃些和食吧。
739,食べ物,2. 料理、食品,2. 菜肴、食品,A: 彼女は食べ物にうるさいから、レストラン選びは難しい。B: そうだね、どこでも彼女が食べられるものがあるレストランを探さなきゃ。,A: 她对菜肴很挑剔，所以选择餐厅很难。B: 是啊，我们得找到哪里有她能吃的餐厅。
740,食べ物,2. 料理、食品,2. 菜肴、食品,A: 最近、外国の食べ物を食べていないな。B: そうだね、たまには外国料理も食べたいな。,A: 最近没有吃过外国的食品呢。B: 是啊，有时候也想尝尝外国菜。
741,飲み物,1. 口に入れて飲むことができる液体,1. 可以放进嘴里喝的液体,A: 何か飲み物は欲しいですか？B: はい、コーヒーをお願いします。,A: 想喝点什么吗？B: 嗯，请给我一杯咖啡。
742,飲み物,2. 飲み物を売る店、またはその店で提供される飲み物,2. 售卖饮料的店铺，或在该店铺提供的饮料,A: このあたりにはコンビニエンスストアがありますか？B: はい、あそこにありますよ。飲み物もたくさん売っています。,A: 这附近有便利店吗？B: 是的，在那边。他们也卖很多饮料。
