,word,meaning_jp,meaning_cn,example_jp,example_cn
706,階段,2. 程度、段階の段階,2. 程度、阶段的层次,A: そのプロジェクトには、完了までにいくつかの段階があるよね。B: そうだよ。我々は1つずつ階段を上がっていかなければならない。,A: 这个项目需要完成几个阶段呢？B: 对的。我们必须逐个完成这些阶段才行。
707,集まる,1. 一箇所に人や物が集中する、集合する,1. 聚集在一个地方，集合,A: 今日は公園で集まりましょう。B: いいね、何時に集まりますか？,A: 今天我们在公园集合吧。B: 好的，什么时间集合？
708,集まる,2. 心や気持ちが一箇所に向かう,2. 心情或感情聚集在一起,A: 同じ目的を持っている人が集まるといいね。B: そうだね、一緒に頑張れるから。,A: 有相同目标的人聚在一起真好啊。B: 是啊，这样我们一起努力。
709,雨,1. 雨、雨天,1. 雨、雨天,A: 今日は雨だから、傘を持って出かけよう。B: そうだね、傘がないと大変だよね。,A: 今天下雨了，出门记得带伞。B: 是啊，没有伞会很麻烦。
710,雨,2. 雨音、雨の音色,2. 雨声、雨的声音,A: 昨夜は雨が降っていたよ。B: そうだね、雨の音が心地よかった。,A: 昨晚下雨了。B: 是啊，雨声很悦耳。
711,青,1. 青色の,1. 青色的,A: あの建物は青いね。B: そう、海の色のような青色だね。,A: 那座建筑物是蓝色的。B: 是啊，像海水的颜色一样的蓝色。
712,青,2. 若い、未熟な,2. 年轻、不成熟的,A: 私たちも若かった頃、あんなに青かったかな。B: そうだったね、あの頃は何も知らなかったよ。,A: 我们年轻的时候，也那么幼稚吗？B: 是啊，那时候什么都不懂。
713,青,3. 緑の、未熟な,3. 绿色的、未成熟的,A: このリンゴはまだ青いね。B: そうだね、もう少し熟したら美味しくなるよ。,A: 这个苹果还是绿色的。B: 是啊，再熟一些就会更好吃了。
714,青い,1. 青色の、青みがかった色の,1. 蓝色的，带有蓝色的色彩,A: このカーテン、青いね。B: うん、爽やかな感じがするから気に入ってるんだ。,A: 这个窗帘是蓝色的。B: 是啊，因为它有清新的感觉，所以我喜欢它。
715,青い,2. 未熟な、未成年の、経験不足の,2. 不成熟的、未成年的、经验不足的,A: 君はまだ青いから、その仕事は難しいかもしれないよ。B: でも、やってみたいんだ。,A: 你还很年轻，所以那份工作可能很难。B: 但是，我想尝试一下。
716,青い,3. 普通である、目立たない、地味な,3. 平常的、不显眼的、朴素的,A: あの人は服装も青いし、特に目立たないよね。B: うん、でも、仕事はしっかりしてるみたいだよ。,A: 那个人的服装也很平凡，不太引人注目。B: 是的，但是似乎他的工作很出色。
717,青信号,1. 交通信号の青い灯が点灯した合図。,1. 交通信号灯中绿灯亮起的信号。,A: あ、青信号！B: じゃあ、渡ろう。,A: 哦，绿灯！B: 那我们走吧。
718,青信号,2. 進むべき方向がはっきりした状況。,2. 指明了前进方向的明确情况。,A: 彼女との将来、どうするつもり？B: まだ青信号じゃないから、考えていないよ。,A: 你打算怎么处理和女友的未来呢？B: 还没有明确的方向，所以还没有考虑。
719,青色,1. 青みがかった色合い、青,1. 呈现蓝绿色调的颜色，蓝色,A: あの子が好きな色って何？B: 青色だって。,A: 那个孩子喜欢的颜色是什么？B: 是蓝色。
720,青色,1. 青みがかった色合い、青,1. 呈现蓝绿色调的颜色，蓝色,A: この絵の背景の色は何色？B: 青色だよ。,A: 这幅画的背景颜色是什么？B: 是蓝色。
721,青色,2. 未熟な、未熟さが残る,2. 幼稚的，不成熟的,A: あの子はまだ青いから、仕事を任せられないよ。B: そうだね、もっと経験を積まないと。,A: 那个孩子还太幼稚了，不能把工作交给他。B: 是啊，他需要积累更多的经验。
722,青色,2. 未熟な、未熟さが残る,2. 幼稚的，不成熟的,A: まだ青い新人が入ってきたね。B: そうだね、しばらくは教育しなきゃ。,A: 有一位新来的还很幼稚的新人。B: 是啊，需要进行一段时间的培训。
723,面白い,1. おもしろい、楽しい、愉快な,1. 有趣的，愉快的,A: あの映画、面白かった？B: うん、最高に面白かったよ！,A: 那部电影好看吗？B: 是啊，非常有趣！
724,面白い,2. 意外で驚くほどの、奇妙な,2. 意外惊人的，奇妙的,A: 昨日、面白い人に会ったよ。B: 本当に？どんな人だったの？,A: 昨天我遇到了一个有趣的人。B: 真的吗？他是什么样的人？
725,音,1. 音、響き,1. 声音，响声,A: あの曲の音が好きだな。B: 俺も、心地よい音色だよね。,A: 我喜欢那首歌的声音。B: 我也是，它的音色非常舒适。
726,音,2. 音量、大きさ,2. 音量，大小,A: 音が大きすぎて、耳が痛いよ。B: スピーカーの音量を下げてみたら？,A: 声音太大了，耳朵疼。B: 调低音量试试看？
727,音,3. 音楽,3. 音乐,A: 音楽に詳しい人、紹介してくれよ。B: 俺の友達がプロのミュージシャンだよ。,A: 给我介绍一下懂音乐的人吧。B: 我有个朋友是专业音乐家。
728,音楽,1. 音楽の音や楽曲を指す,1. 指音乐声或乐曲,A: 音楽が好きなんだ。B: 私もだよ。何のジャンルが好き？,A: 我喜欢音乐。B: 我也是。你喜欢什么类型的？
729,音楽,2. 楽器演奏や歌唱など、音楽表現の技法,2. 指乐器演奏、歌唱等音乐表达技巧,A: あの人は音楽の才能があるみたいだね。B: そうだね、彼女はピアノも上手だよ。,A: 那个人好像有音乐才能。B: 是啊，她也擅长弹钢琴。
730,音楽,3. イベントや催し物で、音楽を楽しむこと,3. 在活动或娱乐中欣赏音乐,A: 今週末はライブに行こうよ。B: いいね！どこの音楽イベントに行く？,A: 这个周末去看演唱会吧。B: 好呀！去哪个音乐活动？
731,音読み,1. 漢字の音を読むこと,1. 读汉字音,A: この漢字は訓読みと音読みのどちらで読む？B: 音読みは「オン」と読むよ。,A: 这个汉字该用音读法还是训读法读？B: 音读法读作“オン”。
732,音読み,2. 漢字の発音を表す読み方のこと,2. 表示汉字发音的读法,A: 「小鳥」の「鳥」はどう読むの？B: 「チョウ」と音読みするよ。,A: “小鸟”中的“鸟”应该怎么读？B: 音读作“チョウ”。
733,頭,1. 頭部、頭脳,1. 头部，头脑,A: 頭痛い？B: うん、少し痛いんだ。,A: 头疼吗？B: 嗯，有点疼。
734,頭,2. 先頭、リーダー,2. 前头，领导者,A: 明日のプレゼン、頭を務めてくれる？B: え、私でいいの？,A: 明天的演讲你能当头吗？B: 嗯，我可以吗？
735,頭,3. 量詞、人の数を数える単位,3. 量词，用于计算人的单位,A: この店でカレーを頭何人分注文しますか？B: 5人分お願いします。,A: 在这家店点咖喱，你要为几个人点餐？B: 请给5个人点餐。
736,顔,1. 顔面、表情,1. 面部，表情,A: あの人の顔、見覚えがあるな。B: そうだね、前にここで会ったことあるよ。,A: 那个人的脸我好像见过。B: 是啊，我们之前在这里见过面。
737,顔,2. 印象、イメージ,2. 印象，形象,A: 彼の顔、いい人そうに見えるね。B: でも、見た目と違うこともあるから気をつけようよ。,A: 他的形象看起来像个好人。B: 但是，外表有时候会欺骗我们的眼睛，我们要小心。
738,風,1. 空気の移動、自然現象のひとつ,1. 气流、自然现象之一,A: 今日は風が強いね。B: そうだね、傘が壊れそうだよ。,A: 今天风很大啊。B: 是啊，雨伞都快被吹坏了。
739,風,2. 世間の動き、様子、流行,2. 世态、风尚、潮流,A: 最近、子供たちの間でこのおもちゃが風だね。B: そうなんだ、次は何が流行るかな。,A: 最近孩子们中流行这个玩具呢。B: 是啊，下一次会流行什么呢。
740,風邪,1. 喉や鼻などの上気道の感染症,1. 呼吸道感染症,A: あの人、風邪引いたって聞いたよ。B: そうなんだ、大丈夫かな。,A: 听说那个人感冒了。B: 是吗，没事吧。
741,風邪,2. 強い寒さや冷たい空気によって引き起こされる体調不良,2. 受冷空气侵袭引起的不适,A: 外は風が強いから、風邪を引かないように気をつけてね。B: はい、ありがとうございます。,A: 外面风很大，注意不要感冒了。B: 好的，谢谢。
742,風邪薬,1. 風邪の症状を緩和するための薬,1. 感冒症状缓解药,A: 最近風邪を引いたんだ。B: 風邪薬飲んだ？A: うん、飲んだけど、あまり効かなかった。,A: 最近感冒了。B: 吃感冒药了吗？A: 嗯，吃了，但是没什么效果。
743,風邪薬,2. 風邪予防のための薬,2. 预防感冒的药,A: これから冬になるから、風邪薬買っておこうよ。B: そうだね、予防にもいいしね。,A: 马上就要进入冬天了，买点感冒药备着吧。B: 嗯，预防也很重要。
744,飼う,1. ペットや動物を飼う,1.养宠物或动物,A: どんなペットを飼っているの？B: 犬を2匹飼っているよ。,A: 你养了什么宠物？B: 我养了两只狗。
745,飼う,2. 育てる、維持する,2.培育，维持,A: この花は肥料が必要だね。B: そうだね、よく飼ってあげよう。,A: 这朵花需要施肥。B: 是啊，我们要好好养护它。
746,馬,1. 馬,1.马,A: 私たちは馬に乗ります。B: いいアイデアだね、それは楽しいだろう。,A: 我们骑马吧。B: 好主意，那一定很有趣。
747,馬,2. 馬力,2.马力,A: この車の馬力はどのくらいですか？B: 200馬力です。,A: 这辆车有多少马力？B: 200马力。
748,駅,1. 電車やバスなどの公共交通機関が停車する場所,1. 公共交通停靠站,A: あの駅で降りるの？B: そうそう、あそこで降りて歩いて行くよ。,A: 在那个站下车吗？B: 对啊，在那下车然后走路过去。
